region,riverBasin,Variable,2020,2060
Pakistan,Helmand,OtherNotArable,0.751417001,0.751417001
Pakistan,Helmand,Managed_Pasture,0.154632,0.280857
Pakistan,Helmand,Unmanaged_Pasture,0.00412236,0.00207958
Pakistan,Helmand,Shrubland,0.319747,0.200926
South Asia,Helmand,Cropland,0.668756573,0.709423285
South Asia,Helmand,Grassland,0.1921361,0.1813419
South Asia,Helmand,OtherArable,0.813458,0.648791
South Asia,Helmand,OtherNotArable,4.165631,4.165631
South Asia,Helmand,Managed_Pasture,0.603152,2.10543
South Asia,Helmand,Unmanaged_Pasture,9.78236,8.77084
South Asia,Helmand,Shrubland,6.33622,5.98025
China,Hong,Cropland,0.868178287,0.858730028
China,Hong,Managed_Forest,1.47673,1.91491
China,Hong,Unmanaged_Forest,1.16555,1.0129
China,Hong,Grassland,0.476753,0.446924
China,Hong,OtherArable,0,0
China,Hong,OtherNotArable,0.019668,0.019668
China,Hong,Managed_Pasture,0.0482208,0.057445
China,Hong,Unmanaged_Pasture,0.937566,0.833465
China,Hong,Shrubland,2.41946,2.26808
Southeast Asia,Hong,Cropland,2.932266313,3.433075192
Southeast Asia,Hong,Managed_Forest,0.256067,0.336346
Southeast Asia,Hong,Unmanaged_Forest,2.669227,2.367537
Southeast Asia,Hong,Grassland,2.595096315,2.35920017
Southeast Asia,Hong,OtherArable,0.074417413,0.061673652
Southeast Asia,Hong,OtherNotArable,0.0819909,0.0819909
Southeast Asia,Hong,Managed_Pasture,0.018923378,0.022920366
Southeast Asia,Hong,Unmanaged_Pasture,0.073591743,0.061318179
Southeast Asia,Hong,Shrubland,0.2473586,0.2248766
China,HuangHeR,Cropland,16.28931018,16.48163121
China,HuangHeR,Managed_Forest,4.1968,5.50875
China,HuangHeR,Unmanaged_Forest,3.328083,2.989163
China,HuangHeR,Grassland,7.42681,7.343
China,HuangHeR,OtherArable,0,0
China,HuangHeR,OtherNotArable,2.433081,2.433081
China,HuangHeR,Managed_Pasture,2.20474,2.82053
China,HuangHeR,Unmanaged_Pasture,43.06558,41.41228
China,HuangHeR,Shrubland,3.900185,3.856175
Canada,HudsonBay,Cropland,0.118875996,0.550796055
Canada,HudsonBay,Managed_Forest,5.87742,7.77843
Canada,HudsonBay,Unmanaged_Forest,85.1301,83.399
Canada,HudsonBay,Grassland,28.52305,28.1362
Canada,HudsonBay,OtherArable,0.162112,0.146995
Canada,HudsonBay,OtherNotArable,18.028482,18.028482
Canada,HudsonBay,Managed_Pasture,0.022046,0.0333229
Canada,HudsonBay,Unmanaged_Pasture,0.1917261,0.1848763
Canada,HudsonBay,Shrubland,15.06634,14.862
EU-15,IberiaCst,Cropland,0.676045187,0.830312945
EU-15,IberiaCst,Managed_Forest,0.151104,0.204084
EU-15,IberiaCst,Unmanaged_Forest,0.1478854,0.1352254
EU-15,IberiaCst,Grassland,4.650867,4.541897
EU-15,IberiaCst,OtherArable,0.16874,0.153541
EU-15,IberiaCst,OtherNotArable,0.206568,0.206568
EU-15,IberiaCst,Managed_Pasture,0,0
EU-15,IberiaCst,Unmanaged_Pasture,1.06357,1.020294
EU-15,IberiaCst,Shrubland,1.15835,1.13121
European Free Trade Association,Iceland,Cropland,6.21E-04,7.16E-04
European Free Trade Association,Iceland,Managed_Forest,0.0743809,0.106673
European Free Trade Association,Iceland,Unmanaged_Forest,0.345187,0.331768
European Free Trade Association,Iceland,Grassland,0.371407,0.365617
European Free Trade Association,Iceland,OtherArable,0.216183,0.212798
European Free Trade Association,Iceland,OtherNotArable,6.84624306,6.84624306
European Free Trade Association,Iceland,Managed_Pasture,0.120821,0.178153
European Free Trade Association,Iceland,Unmanaged_Pasture,1.57901,1.51208
European Free Trade Association,Iceland,Shrubland,0.0122892,0.0120976
Indonesia,IdnE,Cropland,0.244304963,0.622582922
Indonesia,IdnE,Managed_Forest,0.371467,0.508521
Indonesia,IdnE,Unmanaged_Forest,4.800574,4.443474
Indonesia,IdnE,Grassland,1.176498,1.106155
Indonesia,IdnE,OtherArable,0.474191,0.390972
Indonesia,IdnE,OtherNotArable,0.00871301,0.00871301
Indonesia,IdnE,Managed_Pasture,0.00436624,0.0100528
Indonesia,IdnE,Unmanaged_Pasture,0.08978066,0.07942126
Southeast Asia,IdnE,Cropland,0.002974789,0.003961493
Southeast Asia,IdnE,Managed_Forest,2.97E-05,1.65E-05
Southeast Asia,IdnE,Unmanaged_Forest,3.43E-04,1.91E-04
Southeast Asia,IdnE,OtherArable,1.50E-04,3.51E-05
Southeast Asia,IdnE,Managed_Pasture,2.19E-04,5.94E-05
Southeast Asia,IdnE,Unmanaged_Pasture,0.001180367,6.34E-04
India,IndCstE,Cropland,3.458914399,4.446212267
India,IndCstE,Managed_Forest,0.633561,0.515218
India,IndCstE,Unmanaged_Forest,0.0124039,0.00676005
India,IndCstE,Grassland,0.263372,0.164467
India,IndCstE,OtherArable,0.545269,0.265199
India,IndCstE,OtherNotArable,0.119604,0.119604
India,IndCstE,Managed_Pasture,0.0135727,0.0242018
India,IndCstE,Unmanaged_Pasture,0.208993,0.0919579
India,IndCstE,Shrubland,1.00638,0.628448
India,IndCstNE,Cropland,1.530771147,2.200057998
India,IndCstNE,Managed_Forest,0.935567,0.879026
India,IndCstNE,Unmanaged_Forest,0.0183166,0.0115335
India,IndCstNE,Grassland,1.44337,1.03339
India,IndCstNE,OtherArable,0.241561,0.136567
India,IndCstNE,OtherNotArable,0.03268,0.03268
India,IndCstNE,Managed_Pasture,0.0152126,0.0336994
India,IndCstNE,Unmanaged_Pasture,0.234244,0.128045
India,IndCstNE,Shrubland,0.0115347,0.00825832
India,IndCstS,Cropland,2.610555256,3.637504819
India,IndCstS,Managed_Forest,2.01651,1.61913
India,IndCstS,Unmanaged_Forest,0.0394794,0.0212442
India,IndCstS,Grassland,0.473488,0.293989
India,IndCstS,OtherArable,0.394852,0.187261
India,IndCstS,OtherNotArable,0.069717,0.069717
India,IndCstS,Managed_Pasture,0.00932526,0.0165308
India,IndCstS,Unmanaged_Pasture,0.14359,0.062811
India,IndCstS,Shrubland,0.397448,0.246776
India,IndCstW,Cropland,2.68647291,3.978031724
India,IndCstW,Managed_Forest,2.98773,2.59509
India,IndCstW,Unmanaged_Forest,0.0584941,0.0340496
India,IndCstW,Grassland,1.68666,1.12275
India,IndCstW,OtherArable,0.407592,0.208009
India,IndCstW,OtherNotArable,0.161545,0.161545
India,IndCstW,Managed_Pasture,0.0122255,0.0242508
India,IndCstW,Unmanaged_Pasture,0.188249,0.0921441
India,IndCstW,Shrubland,0.0804478,0.0535509
China,IndusR,Cropland,1.00E-04,1.31E-04
China,IndusR,Grassland,0.1637425,0.1620745
China,IndusR,OtherArable,4.71E-05,4.30E-05
China,IndusR,OtherNotArable,1.287318,1.287318
China,IndusR,Managed_Pasture,0.388249,0.507759
China,IndusR,Unmanaged_Pasture,7.57767,7.46061
China,IndusR,Shrubland,0.0794814,0.078672
India,IndusR,Cropland,3.769538929,5.178087156
India,IndusR,Managed_Forest,1.14161,1.19737
India,IndusR,Unmanaged_Forest,0.02250206,0.01661156
India,IndusR,Grassland,2.454639,2.006239
India,IndusR,OtherArable,0.64935,0.427981
India,IndusR,OtherNotArable,5.954133,5.954133
India,IndusR,Managed_Pasture,0.0701416,0.181833
India,IndusR,Unmanaged_Pasture,1.087128,0.741926
India,IndusR,Shrubland,3.038956,2.483816
Pakistan,IndusR,Cropland,12.41781488,12.27500412
Pakistan,IndusR,Managed_Forest,0.271888,0.206467
Pakistan,IndusR,Unmanaged_Forest,0,0
Pakistan,IndusR,Grassland,1.585307,1.356916
Pakistan,IndusR,OtherArable,5.091,2.48501
Pakistan,IndusR,OtherNotArable,9.193263,9.193263
Pakistan,IndusR,Managed_Pasture,5.13878,10.6391
Pakistan,IndusR,Unmanaged_Pasture,0.155952,0.12316189
Pakistan,IndusR,Shrubland,16.83205,14.40708
South Asia,IndusR,Cropland,0.566781981,0.536142576
South Asia,IndusR,Grassland,0.308706,0.289213
South Asia,IndusR,OtherArable,0.642704,0.552068
South Asia,IndusR,OtherNotArable,0.292845,0.292845
South Asia,IndusR,Managed_Pasture,0.242426,0.935647
South Asia,IndusR,Unmanaged_Pasture,3.89124,3.43086
South Asia,IndusR,Shrubland,1.458074,1.366004
Middle East,Iran,Cropland,3.17682886,4.06744899
Middle East,Iran,Managed_Forest,0,0
Middle East,Iran,Unmanaged_Forest,9.14E-04,8.95E-04
Middle East,Iran,Grassland,5.6518,5.53127
Middle East,Iran,OtherArable,1.14676,1.01794
Middle East,Iran,OtherNotArable,43.040281,43.040281
Middle East,Iran,Managed_Pasture,0.130563,0.260727
Middle East,Iran,Unmanaged_Pasture,9.96553,9.52582
Middle East,Iran,Shrubland,15.55312,15.22142
EU-15,Ireland,Cropland,0.816121601,1.901801265
EU-15,Ireland,Managed_Forest,0.323063,0.34408
EU-15,Ireland,Unmanaged_Forest,0.31673091,0.22826291
EU-15,Ireland,Grassland,1.6121549,1.5089649
EU-15,Ireland,OtherArable,0.875009,0.780741
EU-15,Ireland,OtherNotArable,0.132991,0.132991
EU-15,Ireland,Managed_Pasture,0,0
EU-15,Ireland,Unmanaged_Pasture,4.2035403,3.3827703
Indonesia,IrianJaya,Cropland,0.792445409,2.517643467
Indonesia,IrianJaya,Managed_Forest,2.004007343,2.74739654
Indonesia,IrianJaya,Unmanaged_Forest,25.927252,24.180452
Indonesia,IrianJaya,Grassland,9.80526,9.319303
Indonesia,IrianJaya,OtherArable,1.290839,1.069894
Indonesia,IrianJaya,OtherNotArable,0.022598001,0.022598001
Indonesia,IrianJaya,Managed_Pasture,0.0183254,0.0373357
Indonesia,IrianJaya,Unmanaged_Pasture,0.38810504,0.35427024
Southeast Asia,IrianJaya,Cropland,0.112859697,0.325214922
Southeast Asia,IrianJaya,Managed_Forest,0.112388,0.147199
Southeast Asia,IrianJaya,Unmanaged_Forest,1.17483989,1.05517563
Southeast Asia,IrianJaya,Grassland,2.26598668,2.13981968
Southeast Asia,IrianJaya,OtherArable,0.00174082,0.001379989
Southeast Asia,IrianJaya,OtherNotArable,3.32E-04,3.32E-04
Southeast Asia,IrianJaya,Managed_Pasture,0.005999671,0.007657599
Southeast Asia,IrianJaya,Unmanaged_Pasture,0.023367321,0.020736352
China,IrrawaddyR,Cropland,0.202814112,0.191491046
China,IrrawaddyR,Managed_Forest,0.658993,0.828347
China,IrrawaddyR,Unmanaged_Forest,0.52013376,0.43829808
China,IrrawaddyR,Grassland,0.190906469,0.17306279
China,IrrawaddyR,OtherArable,0,0
China,IrrawaddyR,OtherNotArable,0.179747,0.179747
China,IrrawaddyR,Managed_Pasture,0.016991938,0.01905199
China,IrrawaddyR,Unmanaged_Pasture,0.331065347,0.276122084
China,IrrawaddyR,Shrubland,0.0584777,0.0530101
India,IrrawaddyR,Cropland,0.153541604,0.225026051
India,IrrawaddyR,Managed_Forest,1.36641,1.36066
India,IrrawaddyR,Unmanaged_Forest,0.02687675,0.01820619
India,IrrawaddyR,Grassland,0.172864275,0.129506246
India,IrrawaddyR,OtherArable,0.02485704,0.015069769
India,IrrawaddyR,OtherNotArable,0.006634,0.006634
India,IrrawaddyR,Managed_Pasture,8.05E-04,0.001880849
India,IrrawaddyR,Unmanaged_Pasture,0.012406889,0.007416002
Southeast Asia,IrrawaddyR,Cropland,8.261316378,9.848543629
Southeast Asia,IrrawaddyR,Managed_Forest,1.98963885,2.68829145
Southeast Asia,IrrawaddyR,Unmanaged_Forest,20.7214256,18.8363946
Southeast Asia,IrrawaddyR,Grassland,4.50117333,4.16271633
Southeast Asia,IrrawaddyR,OtherArable,0.21332004,0.18080513
Southeast Asia,IrrawaddyR,OtherNotArable,0.2369069,0.2369069
Southeast Asia,IrrawaddyR,Managed_Pasture,0.04259101,0.05327919
Southeast Asia,IrrawaddyR,Unmanaged_Pasture,0.1654363,0.14167372
Southeast Asia,IrrawaddyR,Shrubland,0.22424827,0.20738327
EU-15,ItalyCstE,Cropland,2.613975039,2.870054612
EU-15,ItalyCstE,Managed_Forest,0.989917,1.22243
EU-15,ItalyCstE,Unmanaged_Forest,0.970612,0.82283
EU-15,ItalyCstE,Grassland,0.769244,0.694105
EU-15,ItalyCstE,OtherArable,0.25129,0.208283
EU-15,ItalyCstE,OtherNotArable,0.188436,0.188436
EU-15,ItalyCstE,Managed_Pasture,0,0
EU-15,ItalyCstE,Unmanaged_Pasture,0.988973,0.828371
EU-15,ItalyCstE,Shrubland,0.6353716,0.5733096
EU-15,ItalyCstW,Cropland,1.743106111,1.995647798
EU-15,ItalyCstW,Managed_Forest,0.553411,0.695344
EU-15,ItalyCstW,Unmanaged_Forest,0.5433236,0.4719836
EU-15,ItalyCstW,Grassland,0.696825,0.644233
EU-15,ItalyCstW,OtherArable,0.167034,0.140709
EU-15,ItalyCstW,OtherNotArable,0.215469,0.215469
EU-15,ItalyCstW,Managed_Pasture,0,0
EU-15,ItalyCstW,Unmanaged_Pasture,0.692316,0.606342
EU-15,ItalyCstW,Shrubland,2.096657,1.938417
Japan,Japan,Cropland,4.056145515,4.80242409
Japan,Japan,Managed_Forest,2.80866,3.87471
Japan,Japan,Unmanaged_Forest,21.29172,19.82082
Japan,Japan,Grassland,4.879898,4.678338
Japan,Japan,OtherArable,0.602442,0.592273
Japan,Japan,OtherNotArable,1.3564219,1.3564219
Japan,Japan,Managed_Pasture,0,0
Japan,Japan,Unmanaged_Pasture,0,0
Japan,Japan,Shrubland,3.139957,3.010267
Indonesia,JavaTimor,Cropland,9.952037991,10.67554113
Indonesia,JavaTimor,Managed_Forest,0.32819,0.433194
Indonesia,JavaTimor,Unmanaged_Forest,4.258428,3.847398
Indonesia,JavaTimor,Grassland,1.710842,1.571522
Indonesia,JavaTimor,OtherArable,0,0
Indonesia,JavaTimor,OtherNotArable,0.659834,0.659834
Indonesia,JavaTimor,Managed_Pasture,0.137767,0.296891
Indonesia,JavaTimor,Unmanaged_Pasture,2.853051,2.415771
Southeast Asia,JavaTimor,Cropland,0.484298444,0.883997994
Southeast Asia,JavaTimor,Managed_Forest,0.0504288,0.0398775
Southeast Asia,JavaTimor,Unmanaged_Forest,0.52483,0.278135
Southeast Asia,JavaTimor,Grassland,0.163154,0.0883468
Southeast Asia,JavaTimor,OtherArable,0.0180438,0.00609785
Southeast Asia,JavaTimor,OtherNotArable,0.149981,0.149981
Southeast Asia,JavaTimor,Managed_Pasture,0.0186597,0.00972273
Southeast Asia,JavaTimor,Unmanaged_Pasture,0.0723793,0.0256181
Indonesia,Kalimantan,Cropland,7.419146202,11.71162326
Indonesia,Kalimantan,Managed_Forest,2.60053,3.441008
Indonesia,Kalimantan,Unmanaged_Forest,33.603015,30.024175
Indonesia,Kalimantan,Grassland,1.34656425,1.21864525
Indonesia,Kalimantan,OtherArable,5.414608,4.297163
Indonesia,Kalimantan,OtherNotArable,0.0632141,0.0632141
Indonesia,Kalimantan,Managed_Pasture,0.12575,0.244229
Indonesia,Kalimantan,Unmanaged_Pasture,2.6612509,2.2340349
Southeast Asia,Kalimantan,Cropland,0.043135941,0.085225736
Southeast Asia,Kalimantan,Managed_Forest,0.064051291,0.086435445
Southeast Asia,Kalimantan,Unmanaged_Forest,0.667031086,0.605088473
Southeast Asia,Kalimantan,OtherArable,0.021182422,0.018744592
Southeast Asia,Kalimantan,Managed_Pasture,3.42E-04,4.23E-04
Southeast Asia,Kalimantan,Unmanaged_Pasture,0.00133757,0.00116295
Russia,KaraSea,Cropland,1.95E-05,7.90E-05
Russia,KaraSea,Managed_Forest,0.277827,0.280712
Russia,KaraSea,Unmanaged_Forest,4.00894448,4.008558823
Russia,KaraSea,Grassland,18.49764883,18.49628691
Russia,KaraSea,OtherNotArable,25.294339,25.294339
Russia,KaraSea,Managed_Pasture,4.53E-04,3.51E-04
Russia,KaraSea,Unmanaged_Pasture,0.030179542,0.030175929
Russia,KaraSea,Shrubland,14.83052895,14.82943703
South Korea,Korea,Cropland,1.709301568,1.81478273
South Korea,Korea,Managed_Forest,0.860568,1.15576
South Korea,Korea,Unmanaged_Forest,2.192257,1.977687
South Korea,Korea,Grassland,0.9483587,0.9110657
South Korea,Korea,OtherArable,0.0385319,0.0384088
South Korea,Korea,OtherNotArable,0.27479,0.27479
South Korea,Korea,Managed_Pasture,0.0502475,0.0595542
South Korea,Korea,Unmanaged_Pasture,0.002222261,0.001870791
South Korea,Korea,Shrubland,4.0087298,3.8510898
Southeast Asia,Korea,Cropland,2.02216959,2.66526898
Southeast Asia,Korea,Managed_Forest,0.402649,0.505428
Southeast Asia,Korea,Unmanaged_Forest,4.206331,3.602281
Southeast Asia,Korea,Grassland,1.098171,0.971092
Southeast Asia,Korea,OtherArable,0.0480855,0.037377
Southeast Asia,Korea,OtherNotArable,0.0747359,0.0747359
Southeast Asia,Korea,Managed_Pasture,0.00630022,0.00720669
Southeast Asia,Korea,Unmanaged_Pasture,0.02457386,0.01962606
India,KrishnaR,Cropland,17.19152987,21.15632724
India,KrishnaR,Managed_Forest,3.86261,2.8823
India,KrishnaR,Unmanaged_Forest,0.0756227,0.0378179
India,KrishnaR,Grassland,1.32853,0.784634
India,KrishnaR,OtherArable,2.5186,1.1583
India,KrishnaR,OtherNotArable,0.179985,0.179985
India,KrishnaR,Managed_Pasture,0.0349832,0.0572867
India,KrishnaR,Unmanaged_Pasture,0.53867,0.217668
India,KrishnaR,Shrubland,1.81678,1.073
Argentina,LaPuna,Cropland,0.001148457,0.001841826
Argentina,LaPuna,Grassland,3.268409,3.246559
Argentina,LaPuna,OtherArable,0.00510647,0.00490454
Argentina,LaPuna,OtherNotArable,4.371823013,4.371823013
Argentina,LaPuna,Managed_Pasture,0.0685817,0.107602
Argentina,LaPuna,Unmanaged_Pasture,0.8052227,0.7875567
South America_Southern,LaPuna,Cropland,0.602813705,0.804897228
South America_Southern,LaPuna,Managed_Forest,2.36E-04,3.21E-04
South America_Southern,LaPuna,Unmanaged_Forest,0.00436353,0.0041217
South America_Southern,LaPuna,Grassland,0.654347,0.661165
South America_Southern,LaPuna,OtherArable,0.594898,0.575674
South America_Southern,LaPuna,OtherNotArable,7.401715,7.401715
South America_Southern,LaPuna,Managed_Pasture,0.201641,0.304474
South America_Southern,LaPuna,Unmanaged_Pasture,15.28976,14.99029
South America_Southern,LaPuna,Shrubland,0.683449,0.69057
Central Asia,LBalkash,Cropland,0.767364699,1.178897114
Central Asia,LBalkash,Managed_Forest,0.0201707,0.02851
Central Asia,LBalkash,Unmanaged_Forest,0.0665283,0.0649911
Central Asia,LBalkash,Grassland,2.245712,2.248151
Central Asia,LBalkash,OtherArable,1.02855,0.962168
Central Asia,LBalkash,OtherNotArable,1.3350451,1.3350451
Central Asia,LBalkash,Managed_Pasture,0.567982,0.887814
Central Asia,LBalkash,Unmanaged_Pasture,27.6216,26.9446
Central Asia,LBalkash,Shrubland,2.53861,2.54136
China,LBalkash,Cropland,0.3549514,0.337141656
China,LBalkash,Managed_Forest,0.025159,0.0333529
China,LBalkash,Unmanaged_Forest,0.0201349,0.0191067
China,LBalkash,Grassland,0.364568,0.361936
China,LBalkash,OtherArable,0.197394,0.196167
China,LBalkash,OtherNotArable,0.849597,0.849597
China,LBalkash,Managed_Pasture,0.180258,0.235642
China,LBalkash,Unmanaged_Pasture,3.54659,3.50673
China,LBalkash,Shrubland,0.1406675,0.1396519
Africa_Eastern,LChad,Cropland,0.787127897,1.413118229
Africa_Eastern,LChad,Grassland,0.649681,0.62843
Africa_Eastern,LChad,OtherArable,1.08334,0.870128
Africa_Eastern,LChad,OtherNotArable,0.219037,0.219037
Africa_Eastern,LChad,Managed_Pasture,0.148357,0.378892
Africa_Eastern,LChad,Unmanaged_Pasture,6.94549,6.32527
Africa_Eastern,LChad,Shrubland,0.0563257,0.0544833
Africa_Northern,LChad,OtherNotArable,11.901179,11.901179
Africa_Northern,LChad,Shrubland,0.007774,0.007774
Africa_Western,LChad,Cropland,19.16980171,32.34584973
Africa_Western,LChad,Managed_Forest,0.0207433,0.0275211
Africa_Western,LChad,Unmanaged_Forest,0.1793647,0.1626237
Africa_Western,LChad,Grassland,31.68049462,29.32748749
Africa_Western,LChad,OtherArable,4.92565,3.68539
Africa_Western,LChad,OtherNotArable,104.278397,104.278397
Africa_Western,LChad,Managed_Pasture,0.766998472,2.512580483
Africa_Western,LChad,Unmanaged_Pasture,57.58351591,46.63599402
Africa_Western,LChad,Shrubland,4.992713,4.621883
Russia,LenaR,Cropland,1.226733864,3.436794657
Russia,LenaR,Managed_Forest,6.62293,4.80644
Russia,LenaR,Unmanaged_Forest,110.744651,110.581494
Russia,LenaR,Grassland,75.911493,75.818601
Russia,LenaR,OtherArable,0.234094,0.135018
Russia,LenaR,OtherNotArable,9.788718,9.788718
Russia,LenaR,Managed_Pasture,0.00884147,0.00479669
Russia,LenaR,Unmanaged_Pasture,0.69239166,0.691269173
Russia,LenaR,Shrubland,27.1925047,27.1592294
Africa_Southern,LimpopoR,Cropland,0.844484928,1.665833957
Africa_Southern,LimpopoR,Managed_Forest,0.0173652,0.0239126
Africa_Southern,LimpopoR,Unmanaged_Forest,0.05584039,0.05165419
Africa_Southern,LimpopoR,Grassland,12.316729,12.004729
Africa_Southern,LimpopoR,OtherArable,0.311314,0.245594
Africa_Southern,LimpopoR,OtherNotArable,0.109139,0.109139
Africa_Southern,LimpopoR,Managed_Pasture,0.0677739,0.177595
Africa_Southern,LimpopoR,Unmanaged_Pasture,8.831547,8.280007
Africa_Southern,LimpopoR,Shrubland,0.17045799,0.16614099
South Africa,LimpopoR,Cropland,0.869276854,1.144854628
South Africa,LimpopoR,Managed_Forest,0.149232,0.19493
South Africa,LimpopoR,Unmanaged_Forest,0,0
South Africa,LimpopoR,Grassland,6.203215,6.112455
South Africa,LimpopoR,OtherArable,1.0011,0.939256
South Africa,LimpopoR,OtherNotArable,0.169304,0.169304
South Africa,LimpopoR,Managed_Pasture,0.372196,0.606705
South Africa,LimpopoR,Unmanaged_Pasture,9.274741,8.875021
South Africa,LimpopoR,Shrubland,0.23721863,0.23374863
EU-15,LoireR,Cropland,4.426236164,5.100700839
EU-15,LoireR,Managed_Forest,1.06775,1.31957
EU-15,LoireR,Unmanaged_Forest,1.04295,0.863801
EU-15,LoireR,Grassland,2.32883,2.09605
EU-15,LoireR,OtherArable,0.530767,0.443013
EU-15,LoireR,OtherNotArable,0.0954178,0.0954178
EU-15,LoireR,Managed_Pasture,0,0
EU-15,LoireR,Unmanaged_Pasture,2.40644,1.97983
Canada,Mackenzie,Cropland,1.992665951,2.956395009
Canada,Mackenzie,Managed_Forest,6.31297,8.21963
Canada,Mackenzie,Unmanaged_Forest,91.7659,89.7421
Canada,Mackenzie,Grassland,24.89302,24.51271
Canada,Mackenzie,OtherArable,1.99878,1.73363
Canada,Mackenzie,OtherNotArable,21.535756,21.535756
Canada,Mackenzie,Managed_Pasture,0.131611,0.19427
Canada,Mackenzie,Unmanaged_Pasture,1.150571,1.107402
Canada,Mackenzie,Shrubland,14.43786,14.21728
Africa_Eastern,Madagascar,Cropland,2.79143226,4.256997271
Africa_Eastern,Madagascar,Managed_Forest,8.62921,11.142
Africa_Eastern,Madagascar,Unmanaged_Forest,0,0
Africa_Eastern,Madagascar,Grassland,8.71749948,8.463839063
Africa_Eastern,Madagascar,OtherArable,1.87182896,1.63734838
Africa_Eastern,Madagascar,OtherNotArable,0.063473,0.063473
Africa_Eastern,Madagascar,Managed_Pasture,0.7837417,2.3109179
Africa_Eastern,Madagascar,Unmanaged_Pasture,35.8344642,30.83093976
Africa_Eastern,Madagascar,Shrubland,0.478319,0.464427
Colombia,MagdalenaR,Cropland,1.553013151,2.146679079
Colombia,MagdalenaR,Managed_Forest,0.122366,0.178113
Colombia,MagdalenaR,Unmanaged_Forest,7.97072059,7.80412319
Colombia,MagdalenaR,Grassland,1.819664143,1.79983019
Colombia,MagdalenaR,OtherArable,0.073915193,0.06648097
Colombia,MagdalenaR,OtherNotArable,0.388521999,0.388521999
Colombia,MagdalenaR,Managed_Pasture,0.2094914,0.332569
Colombia,MagdalenaR,Unmanaged_Pasture,13.84213069,13.26637133
Colombia,MagdalenaR,Shrubland,0.2577203,0.2549483
South America_Northern,MagdalenaR,Cropland,5.58E-07,3.40E-06
South America_Northern,MagdalenaR,Managed_Forest,3.22E-04,4.79E-04
South America_Northern,MagdalenaR,Unmanaged_Forest,0.0580015,0.0578614
South America_Northern,MagdalenaR,Grassland,0.01616569,0.01613939
South America_Northern,MagdalenaR,Managed_Pasture,3.29E-05,4.90E-05
South America_Northern,MagdalenaR,Unmanaged_Pasture,0.001568911,0.001559631
India,MahanadiR,Cropland,6.676290032,8.774390357
India,MahanadiR,Managed_Forest,2.84414,2.50112
India,MahanadiR,Unmanaged_Forest,0.0556829,0.0328165
India,MahanadiR,Grassland,2.86691,1.90315
India,MahanadiR,OtherArable,1.07385,0.562922
India,MahanadiR,OtherNotArable,0.088926,0.088926
India,MahanadiR,Managed_Pasture,0.0360891,0.0709388
India,MahanadiR,Unmanaged_Pasture,0.555699,0.269541
India,MahanadiR,Shrubland,0.0184505,0.012248
India,MahiR,Cropland,2.44240182,2.968866544
India,MahiR,Managed_Forest,0.702632,0.510292
India,MahiR,Unmanaged_Forest,0.0137562,0.00669541
India,MahiR,Grassland,0.121674,0.0709244
India,MahiR,OtherArable,0.376384,0.172198
India,MahiR,OtherNotArable,0.024328,0.024328
India,MahiR,Managed_Pasture,0.00709792,0.0113435
India,MahiR,Unmanaged_Pasture,0.109294,0.0431012
India,MahiR,Shrubland,0.024409,0.0142281
Southeast Asia,MalaysiaP,Cropland,6.096717497,7.207677202
Southeast Asia,MalaysiaP,Managed_Forest,1.5784431,2.1294829
Southeast Asia,MalaysiaP,Unmanaged_Forest,16.5203539,15.2698939
Southeast Asia,MalaysiaP,Grassland,1.9675719,1.847658
Southeast Asia,MalaysiaP,OtherArable,2.0960888,1.8281757
Southeast Asia,MalaysiaP,OtherNotArable,0.54545199,0.54545199
Southeast Asia,MalaysiaP,Managed_Pasture,0.05636623,0.07031573
Southeast Asia,MalaysiaP,Unmanaged_Pasture,0.22071071,0.19427127
Southeast Asia,MalaysiaP,Shrubland,0.1865071,0.175290055
Argentina,MarChiq,Cropland,3.382314422,3.973660939
Argentina,MarChiq,Managed_Forest,0.0717571,0.0963378
Argentina,MarChiq,Unmanaged_Forest,0.4521468,0.4093098
Argentina,MarChiq,Grassland,0.4918298,0.4648188
Argentina,MarChiq,OtherArable,0.282816,0.24688
Argentina,MarChiq,OtherNotArable,0.3600597,0.3600597
Argentina,MarChiq,Managed_Pasture,0.325333,0.455495
Argentina,MarChiq,Unmanaged_Pasture,3.822973,3.358103
Argentina,MarChiq,Shrubland,3.194262,3.018832
Africa_Northern,MeditE,Cropland,0.091478177,0.104230115
Africa_Northern,MeditE,Grassland,0.0340574,0.0292107
Africa_Northern,MeditE,OtherArable,0.0368253,0.0292383
Africa_Northern,MeditE,OtherNotArable,3.490199,3.490199
Africa_Northern,MeditE,Shrubland,0.00223615,0.00191792
EU-12,MeditE,Cropland,0.107854999,0.210417529
EU-12,MeditE,Managed_Forest,0.107294,0.115648
EU-12,MeditE,Unmanaged_Forest,0.126559,0.0979432
EU-12,MeditE,Grassland,0.4959727,0.4285867
EU-12,MeditE,OtherArable,0.0415027,0.0299779
EU-12,MeditE,OtherNotArable,0.00841899,0.00841899
EU-12,MeditE,Managed_Pasture,1.04E-04,1.23E-04
EU-12,MeditE,Unmanaged_Pasture,0.003682529,0.002910439
EU-12,MeditE,Shrubland,0.0194123,0.0167748
EU-15,MeditE,OtherArable,2.92E-04,2.92E-04
EU-15,MeditE,Managed_Pasture,0,0
EU-15,MeditE,Unmanaged_Pasture,0.001956917,0.001956917
EU-15,MeditE,Shrubland,0.0066237,0.0066237
