"","riverBasin","series","run","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060"
"197","SriLanka",69,"moiraiSG17",5.922809931,8.850374687,9.20489118,9.474077631,9.678677573,9.834405752,9.554243706,9.204100624,8.926422356,8.709667687,8.542374697,7.568859742,7.431508937,7.327950315,7.249904754,7.191125348,7.063111952,6.952160486,6.865667586,6.798866962,6.747782847,5.773180548,5.657768293,5.570835793,5.505319993,5.455952478,4.625857497,4.694501491,4.740564532,4.772427266,4.795063672,3.484208588,3.379468813,3.31259528,3.268483707,3.238506323,2.642879172,2.619771944,2.604863374,2.594900481,2.588018326,3.769371676,3.905894463,4.010565317,4.090510611,4.1513792582,3.7566907481,3.7685563274,3.7787509761,3.7871587992,3.7938892723
"198","StLwrncR",69,"moiraiSG17",-0.346551106000001,-0.774757343,-0.628119271,-0.465006323,-0.289480141,-0.104961862,3.452554848,3.982755413,4.489543644,4.979563567,5.454919508,4.267256827,4.619539002,4.965559585,5.301946007,5.626783007,6.579547219,6.913832242,7.231057593,7.532495352,7.818900539,7.708553225,7.944500207,8.169185565,8.38260685,8.584891249,5.336844852,5.323643271,5.321039287,5.32430127,5.331083516,5.36540608,5.376416866,5.388879569,5.402863826,5.418374442,5.179360062,5.181784259,5.186622088,5.19355972,5.202223269,4.855024392,4.846649953,4.841366484,4.838449413,4.837478966,4.241700635,4.209228593,4.181466214,4.15740896,4.136520082
"199","Sulawesi",69,"moiraiSG17",73.146258159,55.323968745,54.840188285,54.477825739,54.206737683,54.003846883,32.049197494,30.39590244,29.130779769,28.16294555,27.422163996,23.838197022,23.193024071,22.702948152,22.330506585,22.047444534,21.47232458,21.297669973,21.163404243,21.060122646,20.980619188,19.134339502,18.968426061,18.843308829,18.748950915,18.677750415,13.109425945,12.684780601,12.367552775,12.13069858,11.953894976,9.70100403,9.469201313,9.294759293,9.163493467,9.064839825,6.231624159,5.997874592,5.821722301,5.689075877,5.589187894,7.155679284,7.207826039,7.2477724816,7.2784629552,7.3020304213,4.523754477,4.352932409,4.224976397,4.129152145,4.057423808
"200","Sumatra",69,"moiraiSG17",532.348381365,486.454215638,497.290560224,506.404921525,514.220272085,521.052732523,421.359196922,403.620480585,390.837083213,381.808443727,375.624129649,341.978662502,336.769097321,333.396594351,331.414423395,330.483831959,325.51875536,325.360851498,325.769339124,326.605694628,327.764490334,311.307373357,310.788869989,310.792122289,311.189173478,311.882015908,297.803702982,297.61972792,297.864567838,298.431094154,299.239540327,294.720949316,295.208923636,295.935099039,296.83925075,297.876968468,287.679509302,287.594543891,287.831235106,288.309813107,288.970377158,303.224441757,305.087855083,306.699781172,308.11978765,309.392524404,300.183365959,300.178146369,300.338306397,300.622601589,300.999283705
"201","Sweden",69,"moiraiSG17",-7.668887001,11.183070369,12.865798067,14.396638376,15.771064613,16.997804984,108.351357125,116.836062203,123.874989825,129.963512073,135.359522953,93.305618016,94.003539925,94.934276183,95.904284397,96.826631512,94.589713343,95.112008319,95.587082778,96.01302475,96.393690205,86.96220051,86.497272584,86.137037254,85.843020242,85.594699208,56.712356528,54.242518592,52.196579332,50.441174499,48.905904634,49.728781623,48.68996337,47.750412982,46.914195133,46.177466955,42.775860087,41.996192602,41.324467493,40.7441495,40.242203224,39.331127481,38.925126648,38.5755733203,38.2743536303,38.0152921759,31.7834020649,31.128710314,30.5828510251,30.1151380842,29.708320491
"202","SyrDaryaR",69,"moiraiSG17",19.555611636,18.964560388,17.983554724,17.005343628,16.048516328,15.127437445,13.594570663,12.816116264,12.093645232,11.420806324,10.794497053,10.283664472,9.77141133,9.297779263,8.860670673,8.458206589,8.058216063,7.699159217,7.369937894,7.068609778,6.793196032,6.39079727,6.135517669,5.90386646,5.692626953,5.499541903,5.023367826,4.827570087,4.65084116,4.489327605,4.341030284,4.010781667,3.840581691,3.684976991,3.54237726,3.411531789,3.113292073,2.963040947,2.826443323,2.701580118,2.587153309,2.493561986,2.398551273,2.311955374,2.232615926,2.159835046,1.993040957,1.914345303,1.842869485,1.777480995,1.717480266
"203","TagusR",69,"moiraiSG17",-2.521315209,-3.97090159,-4.471245968,-5.057541092,-5.67186044,-6.278435048,-6.515033334,-5.945825842,-5.279486749,-4.593410938,-3.930503708,-3.333005976,-2.764959336,-2.254370139,-1.801034009,-1.401945839,-1.047446692,-0.743421857,-0.479297449,-0.250341189,-0.0521749879999999,0.454400311,0.619155647,0.761898504,0.885397392,0.99216126,0.716053143,0.780892674,0.837632875,0.88682039,0.929248955,0.904895758,0.932105507,0.955281368,0.975143194,0.992258156,0.81852356,0.821900702,0.824890004,0.827553299,0.829927376,0.896614001,0.902736538,0.908216249,0.913129111,0.917540789,0.788563679,0.786723802,0.785543985,0.784762497,0.784237714
"204","Taiwan",69,"moiraiSG17",2.238554017,1.985911997,1.896065253,1.817779663,1.749037677,1.6883846815,1.220248101,1.066419416,0.930157612,0.809828738,0.703804629,0.598025202,0.511085959,0.434206081,0.366355325,0.306556794,0.25435275,0.206407164,0.163995782,0.126533948,0.093471369,0.070166587,0.057586811,0.0481486326,0.0409394208,0.035348965,0.018179543,0.00929228200000001,0.00134751999999997,-0.00570225599999996,-0.01191983,-0.019633829,-0.026814887,-0.0332760862,-0.039041481,-0.044157636,-0.05190412,-0.0596837861,-0.066870088,-0.07342724,-0.079362266,-0.083255558,-0.0769461803,-0.07014311,-0.0633120526,-0.0567163834,-0.0524512324,-0.0489452092,-0.0458026361,-0.042962122,-0.040378649
"205","TaptiR",69,"moiraiSG17",0.186390831,-0.00369210199999996,-0.0805425259999995,-0.137628171000001,-0.180038026,-0.211551215,5.412480292,5.829595784,6.122860734,6.326471388,6.465489419,4.712681381,4.650491657,4.604004771,4.56910881,4.542862334,3.641933949,3.517694504,3.421706433,3.347373435,3.289744925,2.899860966,2.919000183,2.939614133,2.960175698,2.97984201,1.585814142,1.503924419,1.456383376,1.432164761,1.423442578,1.219666357,1.20346076,1.196494964,1.19559589,1.198572697,0.983357789,0.959041247,0.9426082,0.931853555,0.925125836,1.062386907,1.094485679,1.12060822,1.141886085,1.159249455,1.045944729,1.053440618,1.060602711,1.067260609,1.073312718
"206","Tarim",69,"moiraiSG17",3.904946871,1.09367396,1.054515886,1.017097014,0.963009036,0.889541201000001,3.207073734,3.526322038,3.764234678,3.953126838,4.110434379,3.68172618,3.736458502,3.791689908,3.843018111,3.888908733,3.274666879,3.225982895,3.190404367,3.160777709,3.134119107,2.587705474,2.496321054,2.422367522,2.358255212,2.300613548,1.818558931,1.724955169,1.645824959,1.576182855,1.513723133,1.21076902,1.128227409,1.057177437,0.9945942,0.93890158,0.741034412,0.645092963,0.559124246,0.483164517,0.416607714,0.290461358,0.206165371,0.132496367,0.068402359,0.0127814819999998,-0.0411583909999999,-0.126652638,-0.204211267,-0.272334837,-0.331133635
"207","Tasmania",69,"moiraiSG17",0.494919511,2.543355667,3.063694157,3.635894749,4.228357471,4.818949279,-0.469415052,-0.152239959,0.155121337,0.447076449,0.720255165,0.798950706,1.023779187,1.22892347,1.414880119,1.582509223,1.697420887,1.830192774,1.948813331,2.054460947,2.148294434,2.284827056,2.364476806,2.435022174,2.497411649,2.552503596,2.087699823,2.106620473,2.124340715,2.140886007,2.156302996,1.956188275,1.956875908,1.958703616,1.961427967,1.964835951,1.750000459,1.742791367,1.737979453,1.735165238,1.733997598,1.691151244,1.691325624,1.692821451,1.695405097,1.698853946,1.441666321,1.432756983,1.426753559,1.423198756,1.421664933
"208","Tehuantpc",69,"moiraiSG17",-1.935239177,-1.908368624,-2.399894059,-2.84732306,-3.261780716,-3.650350636,-0.958053475,-0.39575235,0.0669217569999998,0.450564015,0.772064499,0.411819831999999,0.61898449,0.803926366,0.970653725,1.122323639,1.387978475,1.517951983,1.638127341,1.749976955,1.854540039,2.117338586,2.224836856,2.324015684,2.415674393,2.50053296,1.761425047,1.791699787,1.828749702,1.869537866,1.912006698,1.68323069,1.700306219,1.722213496,1.747080856,1.773595655,1.535625928,1.542253101,1.553685433,1.568186439,1.584536867,1.806696892,1.843189543,1.875385526,1.903908589,1.929268872,1.599959665,1.598098017,1.600395846,1.605349893,1.611934702
"209","TennR",69,"moiraiSG17",-6.396995571,-7.040282715,-7.056069364,-7.01200361,-6.941752272,-6.86127029,-3.810851629,-3.493213713,-3.163582834,-2.846161234,-2.549320278,-2.567905132,-2.314704882,-2.078110742,-1.855558013,-1.644833836,-1.607697994,-1.41748671,-1.234679646,-1.058687084,-0.889089853,-0.7078255,-0.546957195,-0.391680099,-0.241947856,-0.097727219,-0.558321104,-0.426177639,-0.297992057,-0.173937995,-0.0541184710000001,-0.213737865,-0.103885896,0.00226257399999998,0.104585151,0.203026898,-0.0812759840000001,0.00714714199999996,0.092548203,0.174845015,0.253993854,0.380482692,0.460346276,0.537209901,0.611122224,0.682113005,0.393224022,0.459036573,0.522866527,0.584597625,0.644178036
"210","TexasCst",69,"moiraiSG17",-14.327707682,-14.472323444,-13.741512802,-13.011149376,-12.338254848,-11.740040445,-9.724856261,-8.672368478,-7.663987493,-6.762967143,-5.984154571,-5.491440706,-4.930350063,-4.452705405,-4.043364106,-3.6895639,-3.515051981,-3.244842031,-3.003626957,-2.786213639,-2.58860513,-2.324725295,-2.153358809,-1.994568376,-1.846820327,-1.708908031,-2.046118524,-1.926650097,-1.812105897,-1.702320296,-1.597171394,-1.715564409,-1.621395251,-1.530162313,-1.442104825,-1.357331865,-1.55056919,-1.473901782,-1.398950351,-1.326073419,-1.255383551,-0.733184056,-0.645154645,-0.561515597,-0.481949874999999,-0.406202198,-0.551535383,-0.480062187000001,-0.410691713,-0.343636168999999,-0.278998655
"211","ThaiGulf",69,"moiraiSG17",10.030513208,14.258955869,14.741861934,15.127976033,15.438529097,15.69037913,8.018280304,7.642565933,7.365114829,7.1629441,7.018227411,6.250144802,6.152980306,6.087537621,6.045642261,6.021105655,5.386628667,5.344468907,5.317681625,5.30253268,5.296074614,4.818595953,4.80059827,4.79083382,4.786932929,4.787282951,3.286645641,3.223905635,3.180256138,3.150230349,3.130013634,2.411833754,2.368248606,2.337147415,2.315219531,2.30003998,1.819568122,1.786502595,1.762261898,1.744655093,1.732036211,3.322942313,3.404670959,3.4681050735,3.5174631485,3.5560255837,2.9491641846,2.9400786244,2.9341184089,2.9304203697,2.9283630012
"212","TiberR",69,"moiraiSG17",-3.182824133,-2.426271664,-2.5173677043,-2.596182808,-2.655599337,-2.695690747,-2.763677881,-2.422983215,-2.059843953,-1.712299109,-1.396534825,-1.172826535,-0.927141998,-0.714784581,-0.532288076,-0.37585017,-0.324198496,-0.212661372,-0.116912945,-0.034521729,0.036567716,0.284343068,0.35162663,0.410732103,0.462751242,0.508660754,0.336704883,0.367734479,0.395678757,0.420765267,0.44328274,0.407130232,0.424027292,0.439416386,0.453519233,0.466508377,0.367973715,0.375587464,0.382910671,0.389953568,0.396720598,0.412037394,0.420850241,0.429207233,0.437141457,0.44467139,0.362400319,0.367986958,0.373539292,0.378969952,0.384242325
"213","Tibet",69,"moiraiSG17",7.491658571,5.763017876,5.065729762,4.455341788,3.914152869,3.431697794,3.188325396,2.856369686,2.560429207,2.297112326,2.063409462,1.795316838,1.607258434,1.442271182,1.29724329,1.16969742,1.001263899,0.89795743,0.808033253,0.729345334,0.660304663,0.56002173,0.503407797,0.454243336,0.411235043,0.373481472,0.313012349,0.281491233,0.254151608,0.230216693,0.209170127,0.174971392,0.157289647,0.141925092,0.128450972,0.116580232,0.089957926,0.079330371,0.070175824,0.062161037,0.05508492,0.049993034,0.042082234,0.034888086,0.028498574,0.022897947,0.020137845,0.013236057,0.006983234,0.001496277,-0.003238438
"214","TigrEuphR",69,"moiraiSG17",-14.180986984,-13.313047322,-12.879416738,-12.532239629,-12.265785995,-12.069568482,-10.455344499,-8.592301239,-6.935845854,-5.479203519,-4.204745216,-3.342731784,-2.37470672,-1.525127787,-0.779837,-0.125222329,0.505931955999999,0.949382368,1.340138326,1.686885443,1.996301851,2.000230869,2.269743113,2.513583441,2.733406828,2.93141225,2.3145358,2.439712867,2.56089247,2.672991091,2.774443138,2.582477731,2.598019684,2.614101474,2.630589414,2.647385831,2.329543105,2.266786843,2.214948426,2.17230112,2.137524796,2.718559665,2.781880636,2.839511538,2.891797938,2.93914903,2.707329816,2.690774419,2.678774836,2.669978435,2.66366825
"215","TocantinsR",69,"moiraiSG17",41.54147068,68.691458249,71.938186415,74.911072221,77.628207596,80.104848476,21.329627952,20.41106039,19.99338731,19.924430315,20.092269345,21.187445984,21.644269093,22.137431258,22.640814586,23.136532006,22.945473246,23.381736056,23.788786771,24.164313155,24.507307403,23.282256214,23.516983867,23.737059054,23.940505786,24.126439059,19.89652702,19.94626448,20.00701532,20.072841484,20.139331494,18.763824387,18.777329526,18.801219378,18.830601511,18.862146174,16.723319776,16.691403234,16.67397072,16.66582358,16.663334006,18.930603732,18.995509575,19.05040066,19.096820476,19.13599338,17.256434911,17.234886901,17.224597666,17.221986572,17.224301601
"216","UralR",69,"moiraiSG17",0.415003957,0.927028171,1.139404311,1.387419368,1.613234881,1.796682897,2.119466864,2.162952533,2.180812518,2.177689781,2.158856998,1.960481759,1.948128555,1.931671247,1.911257743,1.887837926,2.085451728,2.056669709,2.027304097,1.998714515,1.971771714,2.076289516,2.061418715,2.048509076,2.036820268,2.02604399,1.247507403,1.239120942,1.234077698,1.229564974,1.224470984,1.223559941,1.211767176,1.199896249,1.188256797,1.17697296,0.959727652,0.937286853,0.916726875,0.897850796,0.880502458,1.274964108,1.28162884,1.288009165,1.293817908,1.298972219,1.095028422,1.097148416,1.09959581,1.101755144,1.103422505
"217","UsaColoRN",69,"moiraiSG17",-0.874462799999999,-3.811353463,-3.586813611,-3.328309017,-3.069721593,-2.82521357,-3.890660092,-3.795301984,-3.671471991,-3.547264235,-3.43315784,-3.437679275,-3.337980166,-3.248001572,-3.165463101,-3.088358213,-3.061330748,-2.984416517,-2.909910094,-2.837289206,-2.766288594,-2.672609168,-2.59448207,-2.518614875,-2.444992582,-2.373623343,-2.508330554,-2.423378706,-2.341779742,-2.263470536,-2.188386306,-2.191379535,-2.11332091,-2.038788771,-1.967717018,-1.900013735,-1.942204387,-1.87018214,-1.801771077,-1.736836367,-1.675223596,-1.5963816892,-1.5287574035,-1.4651202432,-1.4051461431,-1.3485745174,-1.3905976379,-1.3252737627,-1.2637854778,-1.2058897681,-1.1513776486
"218","UsaColoRS",69,"moiraiSG17",2.255343201,1.211796057,1.152477167,1.128324679,1.117995429,1.11231487,-0.475228412,-0.486617545,-0.466365564,-0.442243983,-0.424881935,-0.481442987,-0.477673533,-0.479424703,-0.485334914,-0.493905374,-0.520533563,-0.529720863,-0.538389244,-0.546012672,-0.552305438,-0.522404198,-0.514860385,-0.50683474,-0.498557459,-0.490129072,-0.619626545,-0.607130717,-0.593496235,-0.579496169,-0.565525729,-0.604614476,-0.59019217107,-0.575581378,-0.561065859,-0.546789967,-0.60033467,-0.584891311,-0.569308006,-0.553892815,-0.538823782,-0.463486379,-0.434453804,-0.40759404,-0.382693768,-0.359596884,-0.398203259,-0.371941077,-0.346774889,-0.322971437,-0.300605437
"219","UsaCstE",69,"moiraiSG17",-4.633028054,-4.185539844,-3.964180237,-3.672350378,-3.356419231,-3.03755353,3.805698495,4.220817693,4.672228761,5.122618771,5.557336226,4.766347642,5.100110926,5.424022562,5.739374291,6.047476281,5.734853648,5.9994651,6.261765454,6.521225392,6.777067446,7.441247247,7.718441435,7.987938979,8.249379988,8.502508269,6.606612138,6.7571032,6.909945136,7.063711854,7.217195774,6.652474544,6.774663086,6.897807912,7.020711063,7.142584071,5.925417995,5.986940362,6.052676377,6.12139458,6.192003015,7.238208328,7.359189454,7.473972647,7.582821122,7.685995557,6.953587752,7.017240578,7.079772381,7.140944309,7.200523625
"220","UsaCstNE",69,"moiraiSG17",-6.112345943,-0.654938096,0.0568744130000009,0.726677511000001,1.351461359,1.932296512,5.836068483,6.157449019,6.472581433,6.778349799,7.073406671,6.126089872,6.344481053,6.559313699,6.769171169,6.973458194,7.21927128,7.406612454,7.588606077,7.765240034,7.936510119,7.898270247,8.053015349,8.203100333,8.348182435,8.488023478,6.198776022,6.2249549231,6.259114395,6.298424505,6.341230007,6.002364557,6.027039556,6.055838865,6.087989381,6.122845583,5.522859412,5.52834425,5.539303307,5.554736624,5.57374341,5.289576374,5.306830531,5.327091016,5.349594212,5.373760047,4.575308166,4.56503899,4.560410757,4.560310238,4.563891645
"221","UsaCstSE",69,"moiraiSG17",-22.895381157,-19.40495036,-20.257190417,-20.805700545,-21.15721542,-21.370107319,0.185611510999999,2.08941575,3.940918301,5.686908503,7.31329747,6.018881974,7.253681134,8.415676001,9.51339444,10.554063252,10.046452299,10.8961029,11.71482201,12.504111565,13.265023242,14.281124724,15.020170751,15.733469501,16.421060575,17.083142301,13.117307899,13.501509241,13.894153077,14.290992645,14.688725006,13.09098244,13.381871331,13.68097732,13.984565559,14.2897899,11.743789141,11.898027214,12.06749816,12.248283891,12.437004347,13.233497112,13.508835044,13.78391234,14.05705475,14.326775378,12.001987424,12.147580821,12.305293305,12.471997113,12.644900081
"222","UsaPacNW",69,"moiraiSG17",-9.2180339699,-23.3138688658,-22.9036132295,-22.1482045962,-21.2039686479,-20.1521568667,-28.4137985581,-27.8361913479,-27.0626214279,-26.2055004802,-25.3157949917,-25.7996034724,-24.8369095613,-23.8749863223,-22.9154434046,-21.959441951,-21.8187807515,-20.8545304511,-19.8993311309,-18.9557578098,-18.0265531907,-16.2542415698,-15.15548697989,-14.09318487609,-13.06774264735,-12.07941220867,-15.34694112705,-14.39898759548,-13.48321504496,-12.60029956848,-11.75046966704,-12.29552915764,-11.47522332427,-10.68714996093,-9.93137778662,-9.20743045733,-10.42916018807,-9.73462496883,-9.0687829306,-8.4312495814,-7.82159532621,-6.93669822904,-6.21472016688,-5.53063818373,-4.8823667966,-4.26791721948,-5.65476690336,-5.02870041726,-4.43355720316,-3.86803483707,-3.330796953991
"223","VietnamCst",69,"moiraiSG17",38.776915084,32.871545204,32.520645634,32.313222054,32.210303357,32.182876084,28.235648875,27.774894681,27.45849718,27.249046963,27.118539861,25.182912795,25.019644653,24.919131979,24.864921904,24.844707557,22.60549607,22.456749969,22.360742055,22.304198046,22.276955981,21.660311105,21.636938209,21.632634527,21.642426315,21.662602403,15.87034033,15.499820289,15.230845964,15.038484674,14.90387698,12.491719558,12.265315869,12.104088227,11.991988405,11.916858289,10.519271416,10.393786596,10.307382629,10.250453332,10.215712013,14.143488772,14.419196767,14.634858307,14.804944775,14.940324735,13.105937183,13.054346469,13.021005957,13.001429172,12.992138749
"224","VolgaR",69,"moiraiSG17",-84.157547992,-56.240009781,-50.594450616,-44.961925892,-39.597429931,-34.590313661,-11.689540563,-6.849691917,-2.36943141,1.79398280699999,5.677955384,1.277333673,4.446301085,7.450176359,10.282744694,12.94816803,22.331456855,24.994863734,27.487056648,29.827050608,32.028163661,36.752390963,38.874103238,40.870860257,42.745617801,44.50476889,23.729590352,24.316587263,24.912216858,25.491620991,26.045118503,28.275390466,28.849074286,29.388571508,29.89871321,30.382827303,27.305020123,27.564770907,27.819585063,28.069007751,28.312614361,34.107836947,34.657759304,35.174457175,35.658640397,36.112150703,31.312288985,31.501170937,31.688394214,31.868355327,32.039073626
"225","VoltaR",69,"moiraiSG17",40.627428153,22.378723773,20.591775588,19.243180136,18.226212569,17.4600318,18.049957597,17.372760306,16.851645338,16.449098185,16.136708196,15.723416112,15.555877743,15.425556322,15.323837192,15.243891676,18.5513301,18.666427624,18.746350662,18.80014654,18.834619357,14.120191991,13.903839988,13.733860243,13.599554893,13.49274929,9.782536316,9.581249932,9.431485387,9.320657004,9.239215893,9.379094489,9.350765763,9.33077232,9.316958494,9.307654097,9.466997595,9.491176199,9.507446532,9.517772818,9.523797026,17.282889105,17.686391485,17.996068239,18.234400278,18.418365523,17.36479076,17.422255143,17.47227839,17.516134389,17.554939794
"226","WLD",69,"moiraiSG17",3035.31496694,3786.793808031,3944.220690438,4089.132569564,4217.229610396,4328.23131188,3000.736398192,3077.73984078,3176.6418259,3285.145847125,3396.222337034,2967.682130222,3049.577484087,3131.423387743,3210.928205915,3286.961143863,3438.393343437,3500.134526889,3558.770389028,3614.386473384,3667.077404387,3551.016824543,3598.995182072,3644.710974814,3687.977000148,3728.810960706,2792.64959981,2787.362169381,2788.618525545,2794.117190725,2802.418752378,2670.800894982,2670.220501539,2673.336652805,2679.095104147,2686.739846775,2470.709962327,2466.614775679,2465.825643364,2467.529999625,2471.123324843,2920.825984234,2951.476534821,2977.56946174,3000.087432633,3019.792107427,2764.869917545,2766.564745664,2769.719944113,2773.877288552,2778.728792338
"227","WislaR",69,"moiraiSG17",-30.829766695,-31.577166222,-32.132947931,-32.685202985,-33.241489854,-33.801437601,-26.224112942,-24.138789293,-22.185165574,-20.350961208,-18.62523673,-18.56817969,-17.145479035,-15.789929754,-14.501245617,-13.277109573,-11.152378664,-10.027640837,-8.961389454,-7.947971098,-6.983630057,-6.167091615,-5.281943353,-4.436171886,-3.631846221,-2.868742793,-5.611162963,-5.127328804,-4.64854619,-4.185554576,-3.742607477,-3.73604299,-3.36457909,-3.008442411,-2.667380918,-2.341091771,-2.601460788,-2.343309879,-2.092931496,-1.850419564,-1.615904346,-0.553024975,-0.240418091,0.0563685149999998,0.33770394,0.604170759,0.139832888,0.341615139,0.536890075,0.72440977,0.903727124
"228","XunJiang",69,"moiraiSG17",1.24445715,-9.865120937,-9.33670031,-8.651869573,-7.953659081,-7.303597522,17.886251017,19.300502361,20.494926212,21.52980403,22.44125229,18.584089161,19.085578148,19.546405516,19.966479882,20.347692546,18.523939417,18.681747012,18.835459518,18.983230054,19.124389131,17.477258838,17.526039562,17.583962469,17.644201482,17.703880287,10.883828248,10.684906322,10.525025425,10.388346785,10.266976417,8.382058622,8.182881913,8.008774165,7.856383279,7.722890328,5.27509783,5.048331774,4.852557982,4.683423528,4.5375539029,4.345912965,4.2518959199,4.1717241502,4.1040457317,4.0474612488,1.4277997069,1.2860047963,1.1680790119,1.06859475025,0.984181486359999
"229","Yangtze",69,"moiraiSG17",-8.990990304,-41.028489855,-39.150769893,-37.008574008,-34.920837025,-33.012682493,53.749758367,60.522365618,66.27017559,71.263360783,75.665764902,60.834097903,62.83205458,64.683150711,66.379930489,67.927569494,59.636821641,59.583066244,59.598232335,59.665338379,59.772808633,53.182405871,52.878880128,52.682379591,52.555284141,52.474166892,28.287129633,26.992870556,25.925026303,25.006388557,24.196925664,16.750358064,15.311729697,14.049151194,12.941372725,11.969433551,2.885219191,1.348216591,0.0163437369999932,-1.14049720900001,-2.146129137,-5.052855224,-6.009614781,-6.839688236,-7.557470189,-8.17701877399999,-15.495431348,-16.564686132,-17.505983318,-18.324659844,-19.03142744
"230","YeniseiR",69,"moiraiSG17",149.2695356,43.559048998,14.386561783,-11.369413693,-35.427773488,-58.45889347,-153.396726035,-141.202478477,-128.557613799,-116.646302252,-105.882221534,-97.951445455,-89.616854797,-82.224344867,-75.625314071,-69.685640716,-64.164626627,-59.191084072,-54.604181951,-50.346948233,-46.376138799,-42.787151988,-39.279853235,-35.976062475,-32.860073983,-29.918645517,-30.286755285,-27.964658218,-25.757643912,-23.663834139,-21.679625097,-20.31938743,-18.569376922,-16.909163999,-15.334808957,-13.84245969,-13.372281243,-12.109514325,-10.90856972,-9.767517968,-8.684321063,-7.63845415,-6.625617739,-5.664791712,-4.754152317,-3.891491788,-4.247664381,-3.564708631,-2.912853922,-2.2923288,-1.702216986
"231","YucatanP",69,"moiraiSG17",1.524867048,1.513677606,1.179111032,0.875573337000001,0.591418907,0.319333309000002,6.589417165,7.585989224,8.374887102,9.000901072,9.501211342,8.055282915,8.255760914,8.434356584,8.59529746,8.741872682,9.435067721,9.590847372,9.729515166,9.855120675,9.970431376,9.971472938,10.071804806,10.167048603,10.257038034,10.342103784,7.038720552,6.899166159,6.81245189,6.763038064,6.739883616,6.303407595,6.281617147,6.275962945,6.281637157,6.295156433,5.632283113,5.606186916,5.594152222,5.592091199,5.59703152,6.092535744,6.143384632,6.187671995,6.226411937,6.260485833,5.423737793,5.390195349,5.369358006,5.357466777,5.351857657
"232","ZambeziR",69,"moiraiSG17",63.04835579,60.561283874,62.33266657,64.012581327,65.589262349,67.055998376,28.085547473,26.085843247,24.719863452,23.813039514,23.236107175,23.338991595,23.222350708,23.202052857,23.2448020505,23.326571701,24.364290529,24.513059372,24.656124938,24.790354523,24.914028052,21.75291407,21.724876825,21.71395509,21.714043384,21.720703587,15.856312731,15.700259075,15.587443741,15.506578797,15.449265639,15.313311331,15.292097972,15.280756113,15.276705114,15.277873785,14.21146951,14.189429194,14.180029165,14.1799225265,14.1867247193,27.0847171469,27.6769240952,28.151867889,28.5370866542,28.8532703619,27.54973303208,27.73405252509,27.89692755602,28.04262407203,28.17424808419
"233","ZiyaHe",69,"moiraiSG17",-4.608339235,-6.180776585,-5.792481171,-5.39982201,-5.036122373,-4.712415787,3.792570724,4.492176387,5.045186132,5.519716792,5.947970681,4.200954683,4.494451317,4.786213283,5.064532423,5.324374226,5.231433121,5.584735669,5.895609065,6.17361796,6.424611914,5.735951121,5.877608809,6.014744528,6.143009259,6.260877006,3.549134482,3.377279193,3.253143221,3.151783136,3.061912815,2.773404263,2.759757163,2.739145503,2.716620203,2.694672436,2.273369353,2.279504407,2.28421338,2.288289932,2.292055421,2.200765352,2.20243118,2.204087066,2.206199457,2.208905733,1.84755352,1.793333146,1.744195013,1.700795705,1.663064063
